Nombre_Cliente,ID_Asociado,Saldo_Cuenta,Score_DICOM_Simulado,Oferta_Comercial_Asignada,Dias_Desde_Ultima_Clave
Usuario 434,2924X,9721108,486,Cuenta Corriente Premium,78
Usuario 435,6136X,5965650,631,Cuenta Corriente Premium,40
Usuario 436,4374X,7862107,691,Cuenta Corriente Premium,389
Usuario 437,4512X,9324564,766,Cuenta Corriente Premium,341
Usuario 438,3330X,3240143,549,Cuenta Corriente Premium,328
Usuario 439,4596X,261461,828,Cuenta Corriente Premium,71
Usuario 440,1713X,14204958,462,Cuenta Corriente Premium,146
Usuario 441,8856X,12336854,333,Cuenta Corriente Premium,294
Usuario 442,1946X,14559091,871,Cuenta Corriente Premium,377
Usuario 443,9786X,7961466,490,Cuenta Corriente Premium,143
Usuario 444,7716X,14257475,676,Cuenta Corriente Premium,200
Usuario 445,8039X,7141533,542,Cuenta Corriente Premium,264
Usuario 446,7554X,3985502,312,Cuenta Corriente Premium,11
Usuario 447,2738X,2430058,750,Cuenta Corriente Premium,328
Usuario 448,7577X,14474091,826,Cuenta Corriente Premium,272
Usuario 449,4449X,14544674,462,Cuenta Corriente Premium,373
Usuario 450,3767X,1708727,426,Cuenta Corriente Premium,384
Usuario 451,3530X,6539694,551,Cuenta Corriente Premium,140
Usuario 452,9116X,3657960,627,Cuenta Corriente Premium,140
Usuario 453,5209X,13769795,518,Cuenta Corriente Premium,352
Usuario 454,9521X,13626177,431,Cuenta Corriente Premium,297
Usuario 455,9724X,12714413,660,Cuenta Corriente Premium,66
Usuario 456,5558X,1270396,752,Cuenta Corriente Premium,130
Usuario 457,5288X,3621196,786,Cuenta Corriente Premium,13
Usuario 458,7588X,9187298,823,Cuenta Corriente Premium,288
Usuario 459,3954X,5151400,459,Cuenta Corriente Premium,309
Usuario 460,4509X,4473898,637,Cuenta Corriente Premium,400
Usuario 461,2979X,11387203,771,Cuenta Corriente Premium,159
Usuario 462,4130X,14643079,883,Cuenta Corriente Premium,119
Usuario 463,8323X,1355648,571,Cuenta Corriente Premium,15
Usuario 464,1577X,11466043,401,Cuenta Corriente Premium,350
Usuario 465,5341X,14594874,722,Cuenta Corriente Premium,22
Usuario 466,8005X,837220,541,Cuenta Corriente Premium,372
Usuario 467,7820X,8835463,459,Cuenta Corriente Premium,80
Usuario 468,6186X,2110128,586,Cuenta Corriente Premium,176
Usuario 469,6399X,8436861,777,Cuenta Corriente Premium,205
Usuario 470,4817X,14479911,540,Cuenta Corriente Premium,372
Usuario 471,6923X,11812400,808,Cuenta Corriente Premium,86
Usuario 472,6635X,4425431,684,Cuenta Corriente Premium,328
Usuario 473,6494X,1162837,419,Cuenta Corriente Premium,240
Usuario 474,6772X,13520812,372,Cuenta Corriente Premium,325
Usuario 475,2078X,1015634,508,Cuenta Corriente Premium,123
Usuario 476,4305X,7011612,807,Cuenta Corriente Premium,245
Usuario 477,5945X,14929870,438,Cuenta Corriente Premium,355
Usuario 478,5090X,1953917,538,Cuenta Corriente Premium,214
Usuario 479,9030X,4731704,618,Cuenta Corriente Premium,341
Usuario 480,9594X,3639741,837,Cuenta Corriente Premium,203
Usuario 481,2277X,10317195,436,Cuenta Corriente Premium,26
Usuario 482,4031X,5719882,680,Cuenta Corriente Premium,304
Usuario 483,2796X,8182541,829,Cuenta Corriente Premium,342
Usuario 484,5560X,13511401,555,Cuenta Corriente Premium,40
Usuario 485,6359X,12581834,817,Cuenta Corriente Premium,126
Usuario 486,8873X,3092566,743,Cuenta Corriente Premium,306
Usuario 487,7111X,6229105,500,Cuenta Corriente Premium,144
Usuario 488,1196X,3474253,357,Cuenta Corriente Premium,208
Usuario 489,5407X,8646039,663,Cuenta Corriente Premium,100
Usuario 490,4803X,10934447,627,Cuenta Corriente Premium,95
Usuario 491,6131X,2643330,564,Cuenta Corriente Premium,364
Usuario 492,5738X,6074810,815,Cuenta Corriente Premium,153
Usuario 493,6152X,13363316,431,Cuenta Corriente Premium,192
Usuario 494,7729X,13342683,896,Cuenta Corriente Premium,392
Usuario 495,9506X,7751130,846,Cuenta Corriente Premium,149
Usuario 496,1386X,12165632,857,Cuenta Corriente Premium,235
Usuario 497,6821X,8041166,527,Cuenta Corriente Premium,379
Usuario 498,6160X,5703664,573,Cuenta Corriente Premium,388
Usuario 499,5051X,11692177,346,Cuenta Corriente Premium,109
Usuario 500,4647X,7533916,392,Cuenta Corriente Premium,110
Usuario 501,8839X,3393655,707,Cuenta Corriente Premium,206
Usuario 502,6816X,12425620,823,Cuenta Corriente Premium,234
Usuario 503,3089X,13708519,572,Cuenta Corriente Premium,324
Usuario 504,2986X,6077595,830,Cuenta Corriente Premium,46
Usuario 505,5949X,554221,641,Cuenta Corriente Premium,152
Usuario 506,8906X,13867510,891,Cuenta Corriente Premium,177
Usuario 507,4125X,3592094,505,Cuenta Corriente Premium,132
Usuario 508,6484X,10496580,641,Cuenta Corriente Premium,388
Usuario 509,5814X,1592976,819,Cuenta Corriente Premium,56
Usuario 510,6272X,2212714,553,Cuenta Corriente Premium,360
Usuario 511,2586X,12454558,877,Cuenta Corriente Premium,4
Usuario 512,7770X,4424091,790,Cuenta Corriente Premium,296
Usuario 513,8842X,5624177,788,Cuenta Corriente Premium,176
Usuario 514,8880X,716988,848,Cuenta Corriente Premium,8
Usuario 515,5192X,14474849,732,Cuenta Corriente Premium,225
Usuario 516,7385X,9231434,465,Cuenta Corriente Premium,119
Usuario 517,4153X,9767436,633,Cuenta Corriente Premium,186
Usuario 518,6242X,3130381,716,Cuenta Corriente Premium,250
Usuario 519,3033X,6566481,638,Cuenta Corriente Premium,280
Usuario 520,6153X,3274613,688,Cuenta Corriente Premium,378
Usuario 521,4753X,2472567,591,Cuenta Corriente Premium,195
Usuario 522,3920X,5706011,778,Cuenta Corriente Premium,362
Usuario 523,3788X,12331901,539,Cuenta Corriente Premium,92
Usuario 524,1548X,8264483,750,Cuenta Corriente Premium,73
Usuario 525,7933X,3140323,669,Cuenta Corriente Premium,291
Usuario 526,7711X,10809387,711,Cuenta Corriente Premium,145
Usuario 527,2276X,3193876,384,Cuenta Corriente Premium,31
Usuario 528,1928X,14782931,704,Cuenta Corriente Premium,323
Usuario 529,6621X,4075977,768,Cuenta Corriente Premium,326
Usuario 530,1101X,14683826,466,Cuenta Corriente Premium,255
Usuario 531,1943X,93826,425,Cuenta Corriente Premium,277
Usuario 532,7168X,10499476,737,Cuenta Corriente Premium,168
Usuario 533,5204X,12666626,682,Cuenta Corriente Premium,33
Usuario 534,4023X,9663207,402,Cuenta Corriente Premium,370
Usuario 535,6019X,5853628,444,Cuenta Corriente Premium,388
Usuario 536,9183X,2243975,686,Cuenta Corriente Premium,332
Usuario 537,3744X,8831414,435,Cuenta Corriente Premium,83
Usuario 538,5360X,11623379,317,Cuenta Corriente Premium,307
Usuario 539,8554X,3344692,445,Cuenta Corriente Premium,64
Usuario 540,2448X,12761242,687,Cuenta Corriente Premium,276
Usuario 541,4837X,5927636,304,Cuenta Corriente Premium,155
Usuario 542,6268X,2183543,721,Cuenta Corriente Premium,175
Usuario 543,8486X,3310322,405,Cuenta Corriente Premium,80
Usuario 544,6813X,2298857,385,Cuenta Corriente Premium,263
Usuario 545,5998X,8160016,531,Cuenta Corriente Premium,160
Usuario 546,9675X,2794187,453,Cuenta Corriente Premium,80
Usuario 547,3212X,6259520,631,Cuenta Corriente Premium,274
Usuario 548,1089X,6385636,607,Cuenta Corriente Premium,324
Usuario 549,3615X,7987628,641,Cuenta Corriente Premium,243
Usuario 550,4361X,5148436,551,Cuenta Corriente Premium,284
Usuario 551,2308X,10994868,534,Cuenta Corriente Premium,188
Usuario 552,7911X,3528675,694,Cuenta Corriente Premium,121
Usuario 553,6762X,12554425,560,Cuenta Corriente Premium,261
Usuario 554,2271X,3682252,495,Cuenta Corriente Premium,357
Usuario 555,6349X,11584163,463,Cuenta Corriente Premium,314
Usuario 556,2337X,12314788,479,Cuenta Corriente Premium,321
Usuario 557,7893X,2390164,355,Cuenta Corriente Premium,294
Usuario 558,4079X,3215110,445,Cuenta Corriente Premium,224
Usuario 559,2148X,1153297,683,Cuenta Corriente Premium,131
Usuario 560,5950X,671077,554,Cuenta Corriente Premium,367
Usuario 561,3580X,11139599,608,Cuenta Corriente Premium,290
Usuario 562,1907X,7707363,763,Cuenta Corriente Premium,355
Usuario 563,7269X,14935637,615,Cuenta Corriente Premium,95
Usuario 564,5000X,9527947,548,Cuenta Corriente Premium,168
Usuario 565,2143X,1503606,546,Cuenta Corriente Premium,181
Usuario 566,8664X,13761660,466,Cuenta Corriente Premium,26
Usuario 567,8961X,4006090,513,Cuenta Corriente Premium,35
Usuario 568,4520X,841519,519,Cuenta Corriente Premium,262
Usuario 569,7300X,99925,315,Cuenta Corriente Premium,30
Usuario 570,7186X,14116222,679,Cuenta Corriente Premium,339
Usuario 571,8065X,13893773,431,Cuenta Corriente Premium,312
Usuario 572,3934X,7233203,406,Cuenta Corriente Premium,123
Usuario 573,5117X,9429650,697,Cuenta Corriente Premium,21
Usuario 574,1246X,8635263,585,Cuenta Corriente Premium,183
Usuario 575,2429X,5942134,310,Cuenta Corriente Premium,57
Usuario 576,2165X,7117740,766,Cuenta Corriente Premium,22
Usuario 577,8012X,4555143,496,Cuenta Corriente Premium,298
Usuario 578,2877X,6110316,387,Cuenta Corriente Premium,318
Usuario 579,5405X,1669970,338,Cuenta Corriente Premium,230
Usuario 580,8339X,12740474,602,Cuenta Corriente Premium,319
Usuario 581,4711X,8234642,758,Cuenta Corriente Premium,17
Usuario 582,2196X,14980674,686,Cuenta Corriente Premium,173
Usuario 583,2783X,352946,390,Cuenta Corriente Premium,366
Usuario 584,9170X,7104705,632,Cuenta Corriente Premium,208
Usuario 585,5562X,13572708,613,Cuenta Corriente Premium,194
Usuario 586,6704X,2014492,861,Cuenta Corriente Premium,187
Usuario 587,4261X,14012017,533,Cuenta Corriente Premium,189
Usuario 588,2318X,6512317,587,Cuenta Corriente Premium,130
Usuario 589,5795X,7836079,322,Cuenta Corriente Premium,329
Usuario 590,7928X,1904565,388,Cuenta Corriente Premium,372
Usuario 591,3820X,10494590,889,Cuenta Corriente Premium,107
Usuario 592,7694X,4575307,787,Cuenta Corriente Premium,148
Usuario 593,9805X,8702574,427,Cuenta Corriente Premium,296
Usuario 594,5903X,1809779,779,Cuenta Corriente Premium,5
Usuario 595,1231X,2755276,727,Cuenta Corriente Premium,298
Usuario 596,4247X,10581729,499,Cuenta Corriente Premium,295
Usuario 597,5997X,6345856,328,Cuenta Corriente Premium,390
Usuario 598,2100X,14339472,419,Cuenta Corriente Premium,280
Usuario 599,1309X,9306928,574,Cuenta Corriente Premium,162
Usuario 600,6228X,10146033,559,Cuenta Corriente Premium,168
Usuario 601,8064X,7448709,648,Cuenta Corriente Premium,32
Usuario 602,2315X,10896593,694,Cuenta Corriente Premium,43
Usuario 603,9135X,4676240,466,Cuenta Corriente Premium,147
Usuario 604,4213X,400123,467,Cuenta Corriente Premium,360
Usuario 605,2942X,14787753,770,Cuenta Corriente Premium,281
Usuario 606,1817X,10614362,586,Cuenta Corriente Premium,365
Usuario 607,3059X,7428410,865,Cuenta Corriente Premium,268
Usuario 608,1182X,10953930,555,Cuenta Corriente Premium,342
Usuario 609,8877X,3642566,364,Cuenta Corriente Premium,378
Usuario 610,9609X,3007535,647,Cuenta Corriente Premium,89
Usuario 611,3937X,1509686,344,Cuenta Corriente Premium,108
Usuario 612,4464X,11424433,386,Cuenta Corriente Premium,381
Usuario 613,8386X,7691401,361,Cuenta Corriente Premium,3
Usuario 614,1488X,6914129,393,Cuenta Corriente Premium,338
Usuario 615,1828X,4614020,537,Cuenta Corriente Premium,236
Usuario 616,6830X,9886564,303,Cuenta Corriente Premium,25
Usuario 617,4774X,10727006,599,Cuenta Corriente Premium,191
Usuario 618,9706X,4303179,579,Cuenta Corriente Premium,282
Usuario 619,7520X,13728900,504,Cuenta Corriente Premium,345
Usuario 620,2420X,14721859,768,Cuenta Corriente Premium,175
Usuario 621,1467X,11935447,688,Cuenta Corriente Premium,67
Usuario 622,5080X,12050288,671,Cuenta Corriente Premium,343
Usuario 623,7735X,1535580,881,Cuenta Corriente Premium,28
Usuario 624,5277X,3963281,640,Cuenta Corriente Premium,266
Usuario 625,9293X,11886400,388,Cuenta Corriente Premium,243
Usuario 626,5906X,12712616,493,Cuenta Corriente Premium,16
Usuario 627,2007X,9737845,790,Cuenta Corriente Premium,158
Usuario 628,8444X,12065219,360,Cuenta Corriente Premium,151
Usuario 629,3435X,10655270,746,Cuenta Corriente Premium,200
Usuario 630,3862X,853586,434,Cuenta Corriente Premium,178
Usuario 631,4050X,14485765,312,Cuenta Corriente Premium,347
Usuario 632,4709X,12841789,549,Cuenta Corriente Premium,29
Usuario 633,6138X,4563566,528,Cuenta Corriente Premium,99
Usuario 634,3970X,12864457,451,Cuenta Corriente Premium,149
Usuario 635,7855X,2468973,765,Cuenta Corriente Premium,144
Usuario 636,3868X,4782574,370,Cuenta Corriente Premium,267
Usuario 637,7925X,4627945,495,Cuenta Corriente Premium,161
Usuario 638,9456X,1407034,541,Cuenta Corriente Premium,143
Usuario 639,8696X,780889,378,Cuenta Corriente Premium,93
Usuario 640,9218X,5883467,522,Cuenta Corriente Premium,258
Usuario 641,2092X,12417416,494,Cuenta Corriente Premium,309
Usuario 642,1095X,9971757,775,Cuenta Corriente Premium,353
Usuario 643,7381X,10494674,613,Cuenta Corriente Premium,135
Usuario 644,9695X,13076868,573,Cuenta Corriente Premium,366
Usuario 645,9248X,488579,770,Cuenta Corriente Premium,252
Usuario 646,1807X,9750616,570,Cuenta Corriente Premium,273
Usuario 647,7702X,13007285,535,Cuenta Corriente Premium,392
Usuario 648,8896X,2947280,361,Cuenta Corriente Premium,96
Usuario 649,8385X,12261792,352,Cuenta Corriente Premium,50
Usuario 650,3827X,12001941,353,Cuenta Corriente Premium,3
Usuario 651,9182X,11334038,727,Cuenta Corriente Premium,118
Usuario 652,3163X,3621472,598,Cuenta Corriente Premium,113
Usuario 653,5015X,7108022,875,Cuenta Corriente Premium,234
Usuario 654,2427X,8502221,611,Cuenta Corriente Premium,129
Usuario 655,9315X,2892201,641,Cuenta Corriente Premium,86
Usuario 656,9857X,10947823,409,Cuenta Corriente Premium,252
Usuario 657,9226X,6232142,666,Cuenta Corriente Premium,225
Usuario 658,3215X,6552328,547,Cuenta Corriente Premium,141
Usuario 659,6465X,1352408,479,Cuenta Corriente Premium,92
Usuario 660,8668X,10141778,383,Cuenta Corriente Premium,266
Usuario 661,5828X,10489214,824,Cuenta Corriente Premium,44
Usuario 662,9146X,9581827,534,Cuenta Corriente Premium,117
Usuario 663,7065X,11267335,773,Cuenta Corriente Premium,305
Usuario 664,1576X,4790642,798,Cuenta Corriente Premium,361
Usuario 665,8916X,5735995,842,Cuenta Corriente Premium,123
Usuario 666,9770X,13072586,763,Cuenta Corriente Premium,80
Usuario 667,7557X,622532,789,Cuenta Corriente Premium,6
Usuario 668,4145X,12303201,373,Cuenta Corriente Premium,30
Usuario 669,1829X,12442579,726,Cuenta Corriente Premium,35
Usuario 670,4713X,8837626,576,Cuenta Corriente Premium,21
Usuario 671,1834X,3825595,697,Cuenta Corriente Premium,199
Usuario 672,3470X,12553797,550,Cuenta Corriente Premium,42
Usuario 673,7645X,13937163,717,Cuenta Corriente Premium,198
Usuario 674,2709X,8390253,861,Cuenta Corriente Premium,96
Usuario 675,3686X,1821101,768,Cuenta Corriente Premium,81
Usuario 676,3961X,14007978,818,Cuenta Corriente Premium,372
Usuario 677,5313X,5306239,349,Cuenta Corriente Premium,187
Usuario 678,8284X,7390257,841,Cuenta Corriente Premium,343
Usuario 679,5193X,4628920,543,Cuenta Corriente Premium,50
Usuario 680,4329X,7783858,605,Cuenta Corriente Premium,8
Usuario 681,3438X,12913079,564,Cuenta Corriente Premium,278
Usuario 682,8524X,2238165,304,Cuenta Corriente Premium,169
Usuario 683,1695X,5743137,664,Cuenta Corriente Premium,383
Usuario 684,8110X,1887703,853,Cuenta Corriente Premium,234
Usuario 685,9444X,14423817,486,Cuenta Corriente Premium,384
Usuario 686,9659X,12513635,860,Cuenta Corriente Premium,14
Usuario 687,6132X,10495449,674,Cuenta Corriente Premium,120
Usuario 688,2514X,3958406,893,Cuenta Corriente Premium,88
Usuario 689,9086X,12739549,415,Cuenta Corriente Premium,314
Usuario 690,6651X,12620949,517,Cuenta Corriente Premium,312
Usuario 691,3651X,1527602,534,Cuenta Corriente Premium,62
Usuario 692,1254X,5352910,735,Cuenta Corriente Premium,215
Usuario 693,6304X,6777111,572,Cuenta Corriente Premium,100
Usuario 694,3364X,8182925,679,Cuenta Corriente Premium,306
Usuario 695,5032X,10981744,885,Cuenta Corriente Premium,152
Usuario 696,1460X,1300172,458,Cuenta Corriente Premium,177
Usuario 697,4317X,2292792,737,Cuenta Corriente Premium,69
Usuario 698,2217X,2126830,816,Cuenta Corriente Premium,52
Usuario 699,1765X,10776708,771,Cuenta Corriente Premium,155
Usuario 700,5339X,9028775,357,Cuenta Corriente Premium,231
Usuario 701,4206X,13503750,338,Cuenta Corriente Premium,171
Usuario 702,5626X,4942256,884,Cuenta Corriente Premium,357
Usuario 703,3631X,11586066,631,Cuenta Corriente Premium,249
Usuario 704,4242X,6966634,768,Cuenta Corriente Premium,210
Usuario 705,3177X,1325247,506,Cuenta Corriente Premium,184
Usuario 706,4849X,2234928,527,Cuenta Corriente Premium,270
Usuario 707,8736X,4916672,720,Cuenta Corriente Premium,362
Usuario 708,2467X,3143831,658,Cuenta Corriente Premium,391
Usuario 709,4715X,9357437,541,Cuenta Corriente Premium,400
Usuario 710,3058X,5363379,873,Cuenta Corriente Premium,161
Usuario 711,9666X,13398274,369,Cuenta Corriente Premium,310
Usuario 712,3559X,8259751,797,Cuenta Corriente Premium,25
Usuario 713,1186X,4181931,713,Cuenta Corriente Premium,272
Usuario 714,3082X,12181678,383,Cuenta Corriente Premium,203
Usuario 715,5663X,13984419,397,Cuenta Corriente Premium,394
Usuario 716,1716X,2979371,434,Cuenta Corriente Premium,15
Usuario 717,6922X,2493627,404,Cuenta Corriente Premium,216
Usuario 718,4003X,10065516,689,Cuenta Corriente Premium,257
Usuario 719,6911X,10085284,820,Cuenta Corriente Premium,186
Usuario 720,1496X,8010341,347,Cuenta Corriente Premium,217
Usuario 721,3993X,6510147,818,Cuenta Corriente Premium,190
Usuario 722,3360X,9751458,805,Cuenta Corriente Premium,14
Usuario 723,8594X,13665537,710,Cuenta Corriente Premium,256
Usuario 724,4611X,7918259,738,Cuenta Corriente Premium,37
Usuario 725,1422X,14615865,802,Cuenta Corriente Premium,200
Usuario 726,5124X,12858549,707,Cuenta Corriente Premium,270
Usuario 727,5128X,4153289,499,Cuenta Corriente Premium,296
Usuario 728,6157X,13409418,395,Cuenta Corriente Premium,47
Usuario 729,9823X,14414554,455,Cuenta Corriente Premium,138
Usuario 730,8542X,13616255,670,Cuenta Corriente Premium,33
Usuario 731,5131X,3363260,414,Cuenta Corriente Premium,321
Usuario 732,3261X,14472344,703,Cuenta Corriente Premium,189
Usuario 733,4543X,5753009,863,Cuenta Corriente Premium,179
Usuario 734,5649X,2069454,417,Cuenta Corriente Premium,81
Usuario 735,5722X,13781935,618,Cuenta Corriente Premium,381
Usuario 736,3837X,1680607,483,Cuenta Corriente Premium,26
Usuario 737,1971X,2574071,436,Cuenta Corriente Premium,397
Usuario 738,8616X,278038,379,Cuenta Corriente Premium,311
Usuario 739,1071X,11466507,346,Cuenta Corriente Premium,113
Usuario 740,1167X,4789485,471,Cuenta Corriente Premium,394
Usuario 741,7773X,312410,818,Cuenta Corriente Premium,319
Usuario 742,6242X,3859468,334,Cuenta Corriente Premium,207
Usuario 743,1043X,6280001,399,Cuenta Corriente Premium,162
Usuario 744,3601X,2819027,614,Cuenta Corriente Premium,181
Usuario 745,4145X,14227127,623,Cuenta Corriente Premium,175
Usuario 746,6744X,9911061,365,Cuenta Corriente Premium,44
Usuario 747,6825X,4969060,494,Cuenta Corriente Premium,57
Usuario 748,1871X,13537536,892,Cuenta Corriente Premium,370
Usuario 749,6471X,1362686,734,Cuenta Corriente Premium,27
Usuario 750,8611X,11183341,324,Cuenta Corriente Premium,318
Usuario 751,2213X,14234488,415,Cuenta Corriente Premium,368
Usuario 752,9740X,1116719,626,Cuenta Corriente Premium,192
Usuario 753,9609X,12053224,897,Cuenta Corriente Premium,85
Usuario 754,3853X,14966935,360,Cuenta Corriente Premium,211
Usuario 755,9352X,11983230,415,Cuenta Corriente Premium,17
Usuario 756,3155X,7494118,702,Cuenta Corriente Premium,366
Usuario 757,1624X,4353632,862,Cuenta Corriente Premium,212
Usuario 758,2908X,4520631,471,Cuenta Corriente Premium,76
Usuario 759,6980X,10322381,843,Cuenta Corriente Premium,270
Usuario 760,1981X,414311,844,Cuenta Corriente Premium,308
Usuario 761,8737X,2805602,324,Cuenta Corriente Premium,257
Usuario 762,3790X,12269476,487,Cuenta Corriente Premium,110
